#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-07-08-06-26-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1717606559.150206	CVDqF8ABA8t8iA4Ih	203.161.44.208	56397	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717606559.034961	0
1717606559.300990	CVDqF8ABA8t8iA4Ih	203.161.44.208	56397	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000351	201.68.88.106	1717606367.691187	1717606559.034961	1717606559.279696	1717606559.279721	0
1717606815.400248	CD4WGN2I3wB2rWdtP2	203.161.44.208	42253	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717606815.093179	0
1717606815.783956	CD4WGN2I3wB2rWdtP2	203.161.44.208	42253	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000351	201.68.88.106	1717606627.277226	1717606815.093179	1717606815.475212	1717606815.475229	0
1717607071.900273	CMkTi21gZqqB1ud0q5	203.161.44.208	42021	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717607071.209599	0
1717607072.227624	CMkTi21gZqqB1ud0q5	203.161.44.208	42021	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000305	201.68.88.106	1717606885.285782	1717607071.209599	1717607072.146349	1717607072.146385	0
1717607328.400217	C6FZvl2J3QxPhmopae	203.161.44.208	41998	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717607328.093170	0
1717607328.695550	C6FZvl2J3QxPhmopae	203.161.44.208	41998	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000305	201.68.88.106	1717607144.582120	1717607328.093170	1717607328.581582	1717607328.581631	0
1717607840.900269	COVSY6nWp4wpacxah	203.161.44.208	52376	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717607840.209598	0
1717607841.051993	COVSY6nWp4wpacxah	203.161.44.208	52376	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001190	0.000320	201.68.88.106	1717607659.952139	1717607840.209598	1717607841.063203	1717607841.063220	0
1717608353.150310	CheVl84w9J7a0P0dUf	203.161.44.208	48404	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717608353.034987	0
1717608353.484064	CheVl84w9J7a0P0dUf	203.161.44.208	48404	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001175	0.000351	201.68.88.106	1717608176.990426	1717608353.034987	1717608353.197301	1717608353.197326	0
1717608865.650262	CuCTW24RoKv0dhkI33	203.161.44.208	35506	185.125.190.58	123	4	3	0	1.000000	1.000000	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	1717608865.151389	0
